date,open,high,low,close,adj_close,volume,currency
,NESN.SW,NESN.SW,NESN.SW,NESN.SW,NESN.SW,NESN.SW,
2020-01-03,104.5,106.66000366210938,104.16000366210938,106.31999969482422,89.9664535522461,6795058,CHF
2020-01-06,105.83999633789062,106.44000244140625,105.22000122070312,106.26000213623047,89.91568756103516,4768211,CHF
2020-01-07,106.5,106.91999816894531,105.08000183105469,105.19999694824219,89.01872253417969,5589217,CHF
2020-01-08,104.4800033569336,104.76000213623047,103.5,103.5,87.5802230834961,7253575,CHF
2020-01-09,103.80000305175781,103.94000244140625,102.94000244140625,103.08000183105469,87.22481536865234,7964898,CHF
2020-01-10,103.18000030517578,103.66000366210938,102.94000244140625,102.94000244140625,87.1063461303711,5028786,CHF
2020-01-13,102.91999816894531,103.9800033569336,102.81999969482422,103.54000091552734,87.61405944824219,4350059,CHF
2020-01-14,103.54000091552734,103.62000274658203,102.66000366210938,103.41999816894531,87.51251220703125,7576903,CHF
2020-01-15,103.0,104.16000366210938,102.81999969482422,103.81999969482422,87.85099792480469,6997259,CHF
2020-01-16,103.69999694824219,104.94000244140625,103.5999984741211,104.9000015258789,88.76487731933594,5080243,CHF
2020-01-17,104.9000015258789,106.77999877929688,104.77999877929688,106.58000183105469,90.18646240234375,7555659,CHF
2020-01-20,106.5,107.5199966430664,106.19999694824219,106.9000015258789,90.45724487304688,4034669,CHF
2020-01-21,106.95999908447266,108.36000061035156,106.77999877929688,108.36000061035156,91.69267272949219,5395664,CHF
2020-01-22,108.94000244140625,109.37999725341797,108.55999755859375,108.77999877929688,92.0480728149414,5652168,CHF
2020-01-23,109.0,109.08000183105469,107.87999725341797,108.33999633789062,91.67575073242188,5136914,CHF
2020-01-24,107.87999725341797,109.27999877929688,107.87999725341797,108.9000015258789,92.14961242675781,4546665,CHF
2020-01-27,107.9000015258789,108.55999755859375,107.31999969482422,107.91999816894531,91.32035827636719,4501648,CHF
2020-01-28,108.0999984741211,108.69999694824219,107.58000183105469,108.62000274658203,91.91268157958984,4952578,CHF
2020-01-29,108.4000015258789,109.12000274658203,108.27999877929688,108.86000061035156,92.11576843261719,4887243,CHF
2020-01-30,108.44000244140625,108.62000274658203,107.33999633789062,107.72000122070312,91.151123046875,3955233,CHF
2020-01-31,108.30000305175781,108.31999969482422,106.23999786376953,106.37999725341797,90.01721954345703,6093587,CHF
2020-02-03,106.58000183105469,107.4800033569336,106.45999908447266,106.9800033569336,90.52494049072266,3359326,CHF
2020-02-04,107.27999877929688,108.37999725341797,107.16000366210938,108.13999938964844,91.50651550292969,4769225,CHF
2020-02-05,107.5999984741211,109.04000091552734,107.5,109.0,92.23423767089844,5532430,CHF
2020-02-06,109.30000305175781,109.62000274658203,108.73999786376953,109.0999984741211,92.31885528564453,5208653,CHF
2020-02-07,109.0999984741211,109.5,108.5,109.0,92.23423767089844,3915441,CHF
2020-02-10,109.0,109.31999969482422,108.45999908447266,109.26000213623047,92.4542465209961,3001721,CHF
2020-02-11,109.45999908447266,109.45999908447266,108.44000244140625,108.44000244140625,91.7603759765625,4120339,CHF
2020-02-12,108.0999984741211,108.66000366210938,106.9000015258789,107.08000183105469,90.60955810546875,6107328,CHF
2020-02-13,105.5,105.80000305175781,103.68000030517578,104.69999694824219,88.59562683105469,11770544,CHF
2020-02-14,105.30000305175781,107.80000305175781,104.76000213623047,107.55999755859375,91.0157241821289,7454582,CHF
